district_id,state,district_name,latitude,longitude,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases
3411040,NJ,Mountainside Borough School District,40.6807216,-074.3602919,,,,,
3411070,NJ,Mullica Township School District,39.5964863,-074.6764997,,,,,
3411100,NJ,National Park Borough School District,39.8672966,-075.1856214,,,,,
3411130,NJ,Neptune City School District,40.2005391,-074.0328962,,,,,
3411160,NJ,Neptune Township School District,40.2138156,-074.0537123,,,,,
3411190,NJ,Netcong Borough School District,40.8992322,-074.7008233,,,,,
3411220,NJ,New Brunswick City School District,40.4866775,-074.4444144,,,,,
3411250,NJ,New Hanover Township School District,40.0413516,-074.5681472,,,,,
3411280,NJ,New Milford Borough School District,40.9341614,-074.0194531,,,,,
3411310,NJ,New Providence Borough School District,40.6988898,-074.4066229,,,,,
3411340,NJ,Newark City School District,40.7242204,-074.1725735,,,,,
3411370,NJ,Newfield Elementary School District,39.5510409,-075.0102172,,,,,
3411400,NJ,Newton Town School District,41.0514865,-074.7536009,,,,,
3411430,NJ,North Arlington Borough School District,40.7862555,-074.1262199,,,,,
3411460,NJ,North Bergen Township School District,40.7941628,-074.0249470,,,,,
3411490,NJ,North Brunswick Township School District,40.4503922,-074.4794159,,,,,
3411520,NJ,North Caldwell Borough School District,40.8645004,-074.2599958,,,,,
3411550,NJ,North Haledon Borough School District,40.9636178,-074.1852806,,,,,
3411580,NJ,North Hanover Township School District,40.0899614,-074.5854443,,,,,
3411610,NJ,North Hunterdon-Voorhees Regional School District,40.6608652,-074.8949022,,,,,
3411640,NJ,North Plainfield Borough School District,40.6212554,-074.4394664,,,,,
3411670,NJ,North Wildwood City School District,39.0059437,-074.7975051,,,,,
3411700,NJ,Northern Burlington Regional School District,40.0727906,-074.6819699,,,,,
3411730,NJ,Northern Highlands Regional School District,41.0523667,-074.1112146,,,,,
3411760,NJ,Northern Valley Regional School District,40.9879670,-073.9680309,,,,,
3411790,NJ,Northfield City School District,39.3730734,-074.5541283,,,,,
3411820,NJ,Northvale Borough School District,41.0130038,-073.9480851,,,,,
3411850,NJ,Norwood Borough School District,40.9920464,-073.9505506,,,,,
3411880,NJ,Nutley Town School District,40.8206164,-074.1562502,,,,,
3411910,NJ,Oakland Borough School District,41.0310215,-074.2405023,,,,,
3411940,NJ,Oaklyn Borough School District,39.9023003,-075.0805727,,,,,
3411970,NJ,Ocean City School District,39.2695228,-074.5997966,,,,,
3412030,NJ,Ocean Gate Borough School District,39.9264531,-074.1347593,,,,,
3412060,NJ,Ocean Township School District,40.2544122,-074.0319368,,,,,
3412090,NJ,Ocean Township School District,39.7907291,-074.2146092,,,,,
3412120,NJ,Oceanport Borough School District,40.3282431,-074.0123325,,,,,
3412150,NJ,Ogdensburg Borough School District,41.0800905,-074.5976262,,,,,
3412180,NJ,Old Tappan Borough School District,41.0233048,-073.9842230,,,,,
3412210,NJ,Oldmans Township School District,39.7391928,-075.4114057,,,,,
3412240,NJ,Oradell Borough School District,40.9566531,-074.0328615,,,,,
3412260,NJ,River Dell Regional School District,40.9437789,-074.0342658,,,,,
3412270,NJ,Orange City Township School District,40.7680399,-074.2356922,,,,,
3412300,NJ,Oxford Township School District,40.8086499,-074.9934211,,,,,
3412360,NJ,Palisades Park Borough School District,40.8470173,-073.9970615,,,,,
3412390,NJ,Palmyra Borough School District,40.0026146,-075.0352732,,,,,
3412420,NJ,Paramus Borough School District,40.9472994,-074.0701694,,,,,
3412450,NJ,Park Ridge Borough School District,41.0361833,-074.0442926,,,,,
3412480,NJ,Parsippany-Troy Hills Township School District,40.8596359,-074.4233483,,,,,
3412510,NJ,Pascack Valley Regional School District,41.0481354,-074.0839711,,,,,
3412540,NJ,Passaic City School District,40.8575524,-074.1290888,,,,,
3412570,NJ,Passaic Valley Regional School District,40.8911772,-074.2115703,,,,,
3412600,NJ,Passaic County Manchester Regional School District,40.9550951,-074.1836288,,,,,
3412660,NJ,Long Hill Township School District,40.6848355,-074.4920464,,,,,
3412690,NJ,Paterson City School District,40.9147662,-074.1628291,,,,,
3412720,NJ,Paulsboro Borough School District,39.8399753,-075.2399603,,,,,
3412810,NJ,Pemberton Township School District,39.9585862,-074.6046057,,,,,
3412840,NJ,Penns Grove-Carneys Point Regional School District,39.6992576,-075.4451796,,,,,
3412870,NJ,Pennsauken Township School District,39.9683681,-075.0578512,,,,,
3412900,NJ,Pequannock Township School District,40.9626704,-074.3052049,,,,,
3412930,NJ,Perth Amboy City School District,40.5201604,-074.2713313,,,,,
3412960,NJ,Phillipsburg Town School District,40.6919740,-075.1790059,,,,,
3412990,NJ,Pine Hill Borough School District,39.7889740,-074.9868845,,,,,
3413000,NJ,Pinelands Regional School District,39.6341855,-074.3769674,,,,,
3413020,NJ,Pine Valley Borough School District,39.7882842,-074.9748820,,,,,
3413050,NJ,Piscataway Township School District,40.5455388,-074.4607205,,,,,
3413080,NJ,Pitman Borough School District,39.7330938,-075.1296728,,,,,
3413110,NJ,Pittsgrove Township School District,39.5426497,-075.1299006,,,,,
3413140,NJ,Plainfield City School District,40.6154442,-074.4157753,,,,,
3413200,NJ,Pleasantville City School District,39.3888013,-074.5142877,,,,,
3413230,NJ,Plumsted Township School District,40.0457155,-074.4852452,,,,,
3413260,NJ,Pohatcong Township School District,40.6364833,-075.1749057,,,,,
3413290,NJ,Point Pleasant Borough School District,40.0777477,-074.0699206,,,,,
3413320,NJ,Point Pleasant Beach Borough School District,40.0793378,-074.0466475,,,,,
3413350,NJ,Pompton Lakes Borough School District,41.0027335,-074.2867425,,,,,
3413380,NJ,Port Republic City School District,39.5347979,-074.4760989,,,,,
3413410,NJ,Princeton Public Schools,40.3582436,-074.6667284,,,,,
3413470,NJ,Prospect Park Borough School District,40.9415592,-074.1740881,,,,,
3413500,NJ,Quinton Township School District,39.5293548,-075.3922428,,,,,
3413530,NJ,Rahway City School District,40.6071525,-074.2805307,,,,,
3413560,NJ,Ramapo-Indian Hill Regional School District,41.0139220,-074.2091351,,,,,
3413590,NJ,Ramsey Borough School District,41.0613248,-074.1469957,,,,,
3413620,NJ,Rancocas Valley Regional School District,39.9861035,-074.8054831,,,,,
3413650,NJ,Randolph Township School District,40.8416396,-074.5785221,,,,,
3413680,NJ,Hazlet Township School District,40.4256273,-074.1686904,,,,,
3413710,NJ,Readington Township School District,40.5841107,-074.7699862,,,,,
3413740,NJ,Red Bank Borough School District,40.3487222,-074.0665281,,,,,
3413750,NJ,Red Bank Regional School District,40.3364045,-074.0511073,,,,,
3413770,NJ,Ridgefield Borough School District,40.8326768,-074.0140875,,,,,
3413800,NJ,Ridgefield Park Township School District,40.8547046,-074.0199264,,,,,
3413830,NJ,Ridgewood Village School District,40.9815914,-074.1135057,,,,,
3413860,NJ,Ringwood Borough School District,41.1039627,-074.2711379,,,,,
3413890,NJ,River Edge Borough School District,40.9267663,-074.0374682,,,,,
3413950,NJ,River Vale Township School District,41.0142014,-074.0067739,,,,,
3413980,NJ,Riverdale Borough School District,40.9958863,-074.3145321,,,,,
3414010,NJ,Riverside Township School District,40.0356770,-074.9558009,,,,,
3414040,NJ,Riverton Borough School District,40.0119401,-075.0147395,,,,,
3414070,NJ,Rochelle Park Township School District,40.9064962,-074.0780051,,,,,
3414100,NJ,Rockaway Borough School District,40.8958526,-074.5173232,,,,,
3414130,NJ,Rockaway Township School District,40.9590480,-074.4988898,,,,,
3414160,NJ,Rockleigh Borough School District,41.0002412,-073.9340677,,,,,
3414220,NJ,Roosevelt Borough School District,40.2207424,-074.4701547,,,,,
3414250,NJ,Roseland Borough School District,40.8217373,-074.3101465,,,,,
3414280,NJ,Roselle Borough School District,40.6522106,-074.2601578,,,,,
3414310,NJ,Roselle Park Borough School District,40.6653092,-074.2665583,,,,,
3414340,NJ,Roxbury Township School District,40.8884103,-074.6514969,,,,,
3414370,NJ,Rumson Borough School District,40.3620666,-074.0045104,,,,,
3414400,NJ,Rumson-Fair Haven Regional School District,40.3639754,-074.0098377,,,,,
3414430,NJ,Runnemede Borough School District,39.8534114,-075.0755019,,,,,
3414460,NJ,Rutherford Borough School District,40.8203143,-074.1060409,,,,,
3414490,NJ,Saddle Brook Township School District,40.9030993,-074.0935906,,,,,
3414520,NJ,Saddle River Borough School District,41.0236960,-074.0925529,,,,,
3414550,NJ,Salem City School District,39.5682361,-075.4725530,,,,,
3414610,NJ,Sandyston-Walpack Township School District,41.1862500,-074.8281371,,,,,
3414640,NJ,Sayreville Borough School District,40.4669448,-074.3201919,,,,,
3414670,NJ,Scotch Plains-Fanwood Regional School District,40.6340981,-074.3756947,,,,,
3414730,NJ,Sea Girt Borough School District,40.1304989,-074.0338426,,,,,
3414760,NJ,Sea Isle City School District,39.1507809,-074.7027320,,,,,
3414790,NJ,Seaside Heights Borough School District,39.9449124,-074.0782899,,,,,
3414820,NJ,Seaside Park Borough School District,39.9263694,-074.0787108,,,,,
3414850,NJ,Secaucus Town School District,40.7819580,-074.0676485,,,,,
3414880,NJ,Shamong Township School District,39.7850030,-074.7171784,,,,,
3414940,NJ,Shore Regional School District,40.3172637,-074.0079549,,,,,
3414970,NJ,Shrewsbury Borough School District,40.3264505,-074.0573731,,,,,
3415000,NJ,Somerdale Borough School District,39.8454164,-075.0217011,,,,,
3415030,NJ,Somers Point City School District,39.3172255,-074.6063696,,,,,
3415090,NJ,Somerville Borough School District,40.5697495,-074.6076819,,,,,
3415120,NJ,South Amboy City School District,40.4863907,-074.2787619,,,,,
3415150,NJ,Lake Como Borough School District,40.1700112,-074.0248613,,,,,
3415180,NJ,South Bound Brook Borough School District,40.5539473,-074.5274549,,,,,
3415210,NJ,South Brunswick Township School District,40.3846946,-074.5227618,,,,,
3415240,NJ,South Hackensack Township School District,40.8648008,-074.0481151,,,,,
3415270,NJ,South Harrison Township School District,39.6935957,-075.2537794,,,,,
3415330,NJ,South Orange-Maplewood School District,40.7419997,-074.2647892,,,,,
3415360,NJ,South Plainfield Borough School District,40.5744129,-074.4147996,,,,,
3415390,NJ,South River Borough School District,40.4456522,-074.3784585,,,,,
3415420,NJ,Southampton Township School District,39.9159353,-074.7175007,,,,,
3415450,NJ,Delsea Regional High School School District,39.6111023,-075.0487711,,,,,
3415480,NJ,Southern Regional School District,39.6863766,-074.2452693,,,,,
3415510,NJ,Sparta Township School District,41.0522832,-074.6279063,,,,,
3415540,NJ,Spotswood Borough School District,40.3901707,-074.4010865,,,,,
3415570,NJ,Spring Lake Borough School District,40.1537640,-074.0268533,,,,,
3415600,NJ,Spring Lake Heights Borough School District,40.1494828,-074.0461693,,,,,
3415630,NJ,Springfield Township School District,40.6979658,-074.3344355,,,,,
3415660,NJ,Springfield Township School District,40.0412160,-074.7101246,,,,,
3415690,NJ,Stafford Township School District,39.7057259,-074.2643265,,,,,
3415720,NJ,Stanhope Borough School District,40.9133661,-074.7036304,,,,,
3415750,NJ,Stillwater Township School District,41.0741250,-074.8688779,,,,,
3415810,NJ,Stone Harbor Borough School District,39.0416905,-074.7688371,,,,,
3415840,NJ,Stow Creek Township School District,39.4493807,-075.3598937,,,,,
3415870,NJ,Stratford Borough School District,39.8289900,-075.0155362,,,,,
3415900,NJ,Summit City School District,40.7156222,-074.3646841,,,,,
3415960,NJ,Sussex-Wantage Regional School District,41.2522038,-074.6328346,,,,,
3415990,NJ,Swedesboro-Woolwich School District,39.7400872,-075.3173969,,,,,
3416020,NJ,Tabernacle Township School District,39.8205691,-074.6525845,,,,,
3416080,NJ,Teaneck Township School District,40.8903167,-074.0114782,,,,,
3416110,NJ,Tenafly Borough School District,40.9183086,-073.9505227,,,,,
3416170,NJ,Tewksbury Township School District,40.6901688,-074.7716846,,,,,
3416200,NJ,Tinton Falls Borough School District,40.2444832,-074.1261304,,,,,
3416230,NJ,Toms River Regional School District,39.9839478,-074.1691947,,,,,
3416260,NJ,Totowa Borough School District,40.9034151,-074.2197791,,,,,
3416290,NJ,Trenton City School District,40.2238406,-074.7636236,,,,,
3416320,NJ,Tuckerton Borough School District,39.5921973,-074.3330785,,,,,
3416350,NJ,Union Beach Borough School District,40.4474900,-074.1700460,,,,,
3416380,NJ,Union City School District,40.7674246,-074.0322786,,,,,
3416440,NJ,Union Township School District,40.6322148,-074.9649650,,,,,
3416470,NJ,Barnegat Township School District,39.7676825,-074.2773957,,,,,
3416500,NJ,Union Township School District,40.6952664,-074.2690777,,,,,
3416530,NJ,Upper Deerfield Township School District,39.4948296,-075.2185893,,,,,
3416560,NJ,Upper Freehold Regional School District,40.1535728,-074.5293150,,,,,
3416590,NJ,Upper Pittsgrove Township School District,39.6123748,-075.2095489,,,,,
3416620,NJ,Upper Saddle River Borough School District,41.0631616,-074.0999731,,,,,
3416650,NJ,Upper Township School District,39.2581116,-074.7269122,,,,,
3416680,NJ,Ventnor City School District,39.3420758,-074.4826495,,,,,
3416710,NJ,Vernon Township School District,41.1951981,-074.4887549,,,,,
3416740,NJ,Verona Borough School District,40.8324680,-074.2428627,,,,,
3416800,NJ,Vineland City School District,39.4650072,-074.9971151,,,,,
3416830,NJ,Voorhees Township School District,39.8485702,-074.9528435,,,,,
3416860,NJ,Waldwick Borough School District,41.0133673,-074.1252167,,,,,
3416870,NJ,Wallkill Valley Regional School District,41.1247512,-074.5587830,,,,,
3416890,NJ,Wall Township School District,40.1659296,-074.0884915,,,,,
3416920,NJ,Wallington Borough School District,40.8530836,-074.1063227,,,,,
3416950,NJ,Wanaque Borough School District,41.0424238,-074.2886433,,,,,
3416970,NJ,Warren Hills Regional School District,40.7652132,-074.9737880,,,,,
3416980,NJ,Warren Township School District,40.6345884,-074.5190442,,,,,
3417010,NJ,Washington Borough School District,40.7585245,-074.9831897,,,,,
3417040,NJ,Washington Township School District,39.6841629,-074.5726394,,,,,
3417070,NJ,Washington Township School District,39.7484244,-075.0690921,,,,,
3417100,NJ,Robbinsville Township School District,40.2238157,-074.5949905,,,,,
3417130,NJ,Washington Township School District,40.7846542,-074.7976899,,,,,
3417160,NJ,Washington Township School District,40.7299569,-074.9589755,,,,,
3417190,NJ,Watchung Borough School District,40.6428449,-074.4362333,,,,,
3417220,NJ,Watchung Hills Regional School District,40.6500528,-074.4958145,,,,,
3417250,NJ,Waterford Township School District,39.7432143,-074.8208615,,,,,
3417280,NJ,Wayne Township School District,40.9458547,-074.2450769,,,,,
3417310,NJ,Weehawken Township School District,40.7680098,-074.0170078,,,,,
3417340,NJ,Wenonah Borough School District,39.7920009,-075.1482160,,,,,
3417400,NJ,West Cape May Borough School District,38.9422264,-074.9390332,,,,,
3417430,NJ,West Deptford Township School District,39.8419669,-075.1850895,,,,,
3417460,NJ,West Essex Regional School District,40.8331794,-074.2662026,,,,,
3417490,NJ,West Long Branch Borough School District,40.2879037,-074.0200191,,,,,
3417520,NJ,West Milford Township School District,41.0965170,-074.3994488,,,,,
3417550,NJ,West Morris Regional School District,40.7847920,-074.7146300,,,,,
3417580,NJ,West New York Town School District,40.7860317,-074.0095067,,,,,
3417610,NJ,West Orange Town School District,40.7857553,-074.2650580,,,,,
3417640,NJ,Woodland Park Borough School District,40.8899082,-074.1945807,,,,,
3417670,NJ,West Wildwood Borough School District,39.0005979,-074.8235730,,,,,
3417700,NJ,West Windsor-Plainsboro Regional School District,40.3032972,-074.6125044,,,,,
3417730,NJ,Westampton Township School District,40.0167320,-074.8209061,,,,,
3417760,NJ,Westfield Town School District,40.6516437,-074.3434472,,,,,
3417790,NJ,Westville Borough School District,39.8706898,-075.1298883,,,,,
3417820,NJ,Westwood Regional School District,40.9875543,-074.0493865,,,,,
3417850,NJ,Weymouth Township School District,39.4411106,-074.7493125,,,,,
3417880,NJ,Wharton Borough School District,40.8970548,-074.5745123,,,,,
3417910,NJ,White Township School District,40.8211975,-075.0305025,,,,,
3417940,NJ,Wildwood City School District,38.9875502,-074.8181879,,,,,
3417970,NJ,Wildwood Crest Borough School District,38.9715260,-074.8373297,,,,,
3418000,NJ,Willingboro Township School District,40.0279495,-074.8869838,,,,,
3418030,NJ,Winfield Township School District,40.6348845,-074.2898473,,,,,
3418060,NJ,Winslow Township School District,39.7017223,-074.9083512,,,,,
3418090,NJ,Woodbine Borough School District,39.2283502,-074.8096207,,,,,
3418120,NJ,Woodbridge Township School District,40.5612623,-074.2923771,,,,,
3418150,NJ,Woodbury City School District,39.8379065,-075.1515300,,,,,
3418180,NJ,Woodbury Heights Borough School District,39.8132901,-075.1506497,,,,,
3418210,NJ,Woodcliff Lake Borough School District,41.0259773,-074.0610613,,,,,
3418240,NJ,Woodland Township School District,39.8412891,-074.5177398,,,,,
3418270,NJ,Woodlynne Borough School District,39.9164778,-075.0955486,,,,,
3418300,NJ,Wood-Ridge Borough School District,40.8501831,-074.0870676,,,,,
3418330,NJ,Woodstown-Pilesgrove Regional School District,39.6573957,-075.3191316,,,,,
3418360,NJ,Wyckoff Township School District,40.9990933,-074.1688486,,,,,
3434001,NJ,Joint Base McGuire-Dix-Lakehurst,40.0007874,-074.5820081,,,,,
3499997,NJ,School District Not Defined,39.3550890,-075.4447510,,,,,
3500001,NM,Vaughn Municipal Schools,34.6242043,-105.3108578,,,,,
3500010,NM,Rio Rancho Public Schools,35.3006590,-106.7347432,,,,,
3500030,NM,Alamogordo Public Schools,32.1736347,-106.3445741,,,,,
3500060,NM,Albuquerque Public Schools,35.0667858,-106.7022189,,,,,
3500090,NM,Animas Public Schools,31.7095500,-108.6374335,,,,,
3500120,NM,Artesia Public Schools,32.7875499,-104.6922913,,,,,
3500150,NM,Aztec Municipal Schools,36.8876784,-107.7897738,,,,,
3500180,NM,Belen Consolidated Schools,34.4978392,-106.8087577,,,,,
3500210,NM,Bernalillo Public Schools,35.4655685,-106.4258812,,,,,
3500240,NM,Bloomfield Municipal Schools,36.3916610,-107.8638216,,,,,
3500270,NM,Capitan Municipal Schools,33.5913479,-105.5328321,,,,,
3500300,NM,Carlsbad Municipal Schools,32.2918330,-104.2807289,,,,,
3500330,NM,Carrizozo Municipal Schools,33.7298680,-105.9856955,,,,,
3500390,NM,Central Consolidated Schools,36.4797993,-108.6750792,,,,,
3500420,NM,Chama Valley Independent Schools,36.6557222,-106.5431268,,,,,
3500480,NM,Cimarron Public Schools,36.6652744,-105.0739773,,,,,
3500510,NM,Clayton Public Schools,36.3627838,-103.3430818,,,,,
3500540,NM,Cloudcroft Municipal Schools,32.6398052,-105.6098145,,,,,
3500570,NM,Clovis Municipal Schools,34.4777941,-103.2754010,,,,,
3500600,NM,Cobre Consolidated Schools,32.8256856,-107.9942877,,,,,
3500630,NM,Corona Municipal Schools,34.1389195,-105.5317135,,,,,
3500660,NM,Cuba Independent Schools,35.8305349,-107.1315610,,,,,
3500690,NM,Deming Public Schools,32.1845231,-107.7471911,,,,,
3500720,NM,Des Moines Municipal Schools,36.7460476,-103.7425615,,,,,
3500750,NM,Dexter Consolidated Schools,33.2082013,-104.2786927,,,,,
3500790,NM,Dora Consolidated Schools,33.7882880,-103.2794657,,,,,
3500810,NM,Dulce Independent Schools,36.7549353,-107.1765211,,,,,
3500840,NM,Elida Municipal Schools,33.9085498,-103.7327288,,,,,
3500900,NM,Espa��ola Municipal Schools,36.1026513,-106.0896979,,,,,
3500930,NM,Estancia Municipal Schools,34.6853549,-105.9478493,,,,,
3500960,NM,Eunice Municipal Schools,32.3961746,-103.3908956,,,,,
3500990,NM,Farmington Municipal Schools,36.6194464,-108.2135454,,,,,
3501020,NM,Floyd Municipal Schools,34.2546811,-103.7085764,,,,,
3501050,NM,Fort Sumner Municipal Schools,34.3592729,-104.3686961,,,,,
3501080,NM,Gadsden Independent Schools,31.9887061,-106.8584781,,,,,
3501110,NM,Gallup-McKinley County Schools,35.6296575,-108.2283530,,,,,
3501140,NM,Grady Municipal Schools,34.8070098,-103.2671903,,,,,
3501170,NM,Grants-Cibola County Schools,34.8653452,-107.9477505,,,,,
3501200,NM,Hagerman Municipal Schools,33.1019504,-104.3329501,,,,,
3501230,NM,Hatch Valley Municipal Schools,32.7505006,-106.7864268,,,,,
3501260,NM,Hobbs Municipal Schools,32.6436866,-103.4103099,,,,,
3501290,NM,Hondo Valley Public Schools,33.5451712,-105.0738566,,,,,
3501320,NM,House Municipal Schools,34.7193525,-103.9466783,,,,,
3501350,NM,Jal Public Schools,32.1225657,-103.4011743,,,,,
3501380,NM,Jemez Mountain Public Schools,36.3025552,-107.0118425,,,,,
3501410,NM,Jemez Valley Public Schools,35.6969070,-106.6654977,,,,,
3501470,NM,Lake Arthur Municipal Schools,33.0123543,-104.3494053,,,,,
3501500,NM,Las Cruces Public Schools,32.3436525,-106.8414225,,,,,
3501530,NM,Las Vegas City Public Schools,35.6440668,-104.8630266,,,,,
3501560,NM,West Las Vegas Public Schools,35.3909431,-104.6799831,,,,,
3501590,NM,Logan Municipal Schools,35.4963500,-103.3027166,,,,,
3501620,NM,Lordsburg Municipal Schools,32.3676526,-108.8981993,,,,,
3501650,NM,Los Alamos Public Schools,35.8700469,-106.3079679,,,,,
3501680,NM,Los Lunas Public Schools,34.7861722,-106.8847795,,,,,
3501710,NM,Loving Municipal Schools,32.3068828,-103.9548169,,,,,
3501740,NM,Lovington Public Schools,32.9325284,-103.4312924,,,,,
3501770,NM,Magdalena Municipal Schools,34.1028009,-107.4552168,,,,,
3501800,NM,Maxwell Municipal Schools,36.5945736,-104.4701751,,,,,
3501830,NM,Melrose Public Schools,34.5580867,-103.6169943,,,,,
3501860,NM,Mora Independent Schools,36.0165587,-105.2932817,,,,,
3501890,NM,Moriarty Municipal Schools,35.0719315,-105.9142147,,,,,
3501920,NM,Mosquero Municipal Schools,35.7727346,-103.6959016,,,,,
3501950,NM,Mountainair Public Schools,34.3916901,-106.3081863,,,,,
3501980,NM,Mesa Vista Consolidated Schools,36.6360632,-106.0440041,,,,,
3502010,NM,Pecos Independent Schools,35.6396712,-105.6016390,,,,,
3502040,NM,Pe��asco Independent Schools,36.1023381,-105.5937270,,,,,
3502070,NM,Pojoaque Valley Public Schools,35.8616739,-105.9859857,,,,,
3502100,NM,Portales Municipal Schools,34.1497540,-103.2920133,,,,,
3502130,NM,Quemado Independent Schools,34.2709946,-108.3284373,,,,,
3502160,NM,Questa Independent Schools,36.8087127,-105.5139472,,,,,
3502190,NM,Raton Public Schools,36.8145000,-104.3773426,,,,,
3502220,NM,Reserve Independent Schools,33.5838447,-108.5098651,,,,,
3502250,NM,Roswell Independent Schools,33.6422529,-104.3448198,,,,,
3502280,NM,Roy Municipal Schools,36.0160831,-104.1046658,,,,,
3502310,NM,Ruidoso Municipal Schools,33.3629731,-105.5869717,,,,,
3502340,NM,San Jon Municipal Schools,35.1819593,-103.1940013,,,,,
3502370,NM,Santa Fe Public Schools,35.5426867,-105.9724876,,,,,
3502400,NM,Santa Rosa Consolidated Schools,34.9708335,-104.6972609,,,,,
3502430,NM,Silver City Consolidated Schools,32.6773909,-108.5095436,,,,,
3502460,NM,Socorro Consolidated Schools,33.7668962,-106.8212171,,,,,
3502490,NM,Springer Municipal Schools,36.3484780,-104.4048298,,,,,
3502520,NM,Taos Municipal Schools,36.3895424,-105.5621694,,,,,
3502550,NM,Tatum Municipal Schools,33.3480347,-103.4242880,,,,,
3502580,NM,Texico Municipal Schools,34.3391364,-103.0821439,,,,,
3502610,NM,Truth or Consequences Schools,33.1194684,-107.1881612,,,,,
3502640,NM,Tucumcari Public Schools,35.0745833,-103.7802751,,,,,
3502670,NM,Tularosa Municipal Schools,33.1665903,-105.8989081,,,,,
3502730,NM,Wagon Mound Public Schools,36.0087669,-104.7382039,,,,,
3502800,NM,Zuni Public Schools,35.0399659,-108.7487783,,,,,
3200030,NV,Churchill County School District,39.5377097,-118.2641661,,,,,
3200060,NV,Clark County School District,36.2142575,-115.0138120,,,,,
3200090,NV,Douglas County School District,38.9051292,-119.6090191,,,,,
3200120,NV,Elko County School District,41.1411327,-115.3514239,,,,,
3200150,NV,Esmeralda County School District,37.7789658,-117.6323824,,,,,
3200180,NV,Eureka County School District,39.9777878,-116.2722082,,,,,
3200210,NV,Humboldt County School District,41.4079136,-118.1275915,,,,,
3200240,NV,Lander County School District,39.9002105,-117.0472398,,,,,
3200270,NV,Lincoln County School District,37.6346050,-114.8630367,,,,,
3200300,NV,Lyon County School District,39.0222125,-119.1974246,,,,,
3200330,NV,Mineral County School District,38.5166470,-118.4162794,,,,,
3200360,NV,Nye County School District,37.9658636,-116.4590107,,,,,
3200390,NV,Carson City School District,39.1530598,-119.7473681,,,,,
3200420,NV,Pershing County School District,40.4396390,-118.4094765,,,,,
3200450,NV,Storey County School District,39.4383853,-119.5246462,,,,,
3200480,NV,Washoe County School District,40.7313196,-119.6632695,,,,,
3200510,NV,White Pine County School District,39.4182344,-114.9006050,,,,,
3600001,NY,Dolgeville Central School District,43.1897340,-074.7159629,,,,,
3600002,NY,Sauquoit Valley Central School District,42.9899699,-075.2509182,,,,,
3600003,NY,Edwards-Knox Central School District,44.3866769,-075.0986983,,,,,
3600004,NY,Rotterdam-Mohonasen Central School District,42.7632600,-073.9357955,,,,,
3600005,NY,Broadalbin-Perth Central School District,43.0636935,-074.1724579,,,,,
3600006,NY,Cherry Valley-Springfield Central School District,42.7736010,-074.7828049,,,,,
3600007,NY,Jasper-Troupsburg Central School District,42.0898019,-077.4983654,,,,,
3600008,NY,South Country Central School District,40.7742052,-072.9304559,,,,,
3600009,NY,Saranac Central School District,44.6581294,-073.7630228,,,,,
3600010,NY,Cobleskill-Richmondville Central School District,42.6624126,-074.5337948,,,,,
3600011,NY,Wayland-Cohocton Central School District,42.5655518,-077.5483511,,,,,
3600012,NY,Bolivar-Richburg Central School District,42.0816729,-078.1768684,,,,,
3600013,NY,Oneida City School District,43.0983497,-075.6730825,,,,,
3600014,NY,Waterloo Central School District,42.9166394,-076.8832971,,,,,
3600015,NY,Allegany-Limestone Central School District,42.0508720,-078.5371731,,,,,
3600016,NY,Averill Park Central School District,42.6331311,-073.5375989,,,,,
3600017,NY,Genesee Valley Central School District,42.2975014,-077.9879364,,,,,
3600018,NY,Chautauqua Lake Central School District,42.1988968,-079.4857601,,,,,
3600019,NY,Unadilla Valley Central School District,42.6124169,-075.3713500,,,,,
3600020,NY,Campbell-Savona Central School District,42.2527458,-077.2395950,,,,,
3600021,NY,Mattituck-Cutchogue Union Free School District,41.0127286,-072.5476452,,,,,
3600023,NY,Sullivan West Central School District,41.7531002,-074.9876940,,,,,
3600124,NY,Canisteo-Greenwood Central School District,42.2053932,-077.6157532,,,,,
3600125,NY,Eastport-South Manor Central School District,40.8623282,-072.7875206,,,,,
3600971,NY,North Colonie Central School District,42.7499866,-073.7545622,,,,,
3601087,NY,Central Valley School District,42.9856343,-075.0022855,,,,,
3601107,NY,Oppenheim-Ephratah-St. Johnsville Central School District,43.0511696,-074.6490207,,,,,
3602310,NY,Glens Falls Common School District,43.3112849,-073.6287823,,,,,
3602340,NY,South Jefferson Central School District,43.8015872,-075.9621689,,,,,
3602370,NY,Addison Central School District,42.1008317,-077.3148712,,,,,
3602400,NY,Afton Central School District,42.2236236,-075.5564450,,,,,
3602430,NY,Akron Central School District,43.0539631,-078.5061896,,,,,
3602460,NY,Albany City School District,42.6657453,-073.7983532,,,,,
3602520,NY,Albion Central School District,43.2373647,-078.2055367,,,,,
3602550,NY,Alden Central School District,42.8988147,-078.5109994,,,,,
3602580,NY,Alexander Central School District,42.9205858,-078.2500655,,,,,
3602670,NY,Alexandria Central School District,44.3199062,-075.8784160,,,,,
3602700,NY,Alfred-Almond Central School District,42.2740486,-077.7925765,,,,,
3602730,NY,Windsor Central School District,42.0722103,-075.6752783,,,,,
3602820,NY,Altmar-Parish-Williamstown Central School District,43.4408108,-075.9818025,,,,,
3602880,NY,Amagansett Union Free School District,40.9905098,-072.0697464,,,,,
3602920,NY,Amherst Central School District,42.9616071,-078.7904499,,,,,
